tcp_sport,tcp_dport,udp_sport,udp_dport,proto,size,count,class
0,0,53,39377,17,0,2,0
43046,80,0,0,6,0,4,0
80,43046,0,0,6,0,2,0
0,0,45434,53,17,0,2,0
0,0,53,45434,17,0,2,0
43047,80,0,0,6,0,4,0
80,43047,0,0,6,0,2,0
3149,49152,0,0,6,0,17,0
3150,49152,0,0,6,0,10,0
49152,3150,0,0,6,2,10,0
3153,49152,0,0,6,0,5,0
49152,3153,0,0,6,1,5,0
49152,3149,0,0,6,3,15,0
0,0,50218,53,17,0,1,0
0,0,53,50218,17,0,1,0
0,0,51043,53,17,0,1,0
0,0,53,51043,17,0,1,0
0,0,47503,53,17,0,1,0
0,0,53,47503,17,0,1,0
0,0,37855,53,17,0,1,0
0,0,53,37855,17,0,1,0
0,0,42867,53,17,0,1,0
0,0,53,42867,17,0,1,0
59950,443,0,0,6,1,13,0
443,59950,0,0,6,4,12,0
0,0,33576,53,17,0,1,0
0,0,53,33576,17,0,1,0
49711,443,0,0,6,1,20,0
443,49711,0,0,6,5,10,0
3565,49152,0,0,6,0,5,0
49152,3565,0,0,6,1,5,0
3566,49152,0,0,6,0,5,0
49152,3566,0,0,6,1,5,0
0,0,49946,53,17,0,1,0
0,0,53,49946,17,0,1,0
59870,80,0,0,6,1,8,0
80,59870,0,0,6,0,5,0
0,0,4986,53,17,0,1,0
0,0,53,4986,17,0,1,0
0,0,4985,123,17,0,1,0
0,0,123,4985,17,0,1,0
57172,443,0,0,6,0,12,0
443,57172,0,0,6,4,10,0
0,0,57415,53,17,0,2,0
0,0,53,57415,17,0,2,0
57076,80,0,0,6,0,4,0
80,57076,0,0,6,0,2,0
0,0,49538,53,17,0,2,0
0,0,53,49538,17,0,2,0
57077,80,0,0,6,0,4,0
80,57077,0,0,6,0,2,0
0,0,44124,53,17,0,2,0
0,0,53,44124,17,0,2,0
57078,80,0,0,6,0,4,0
80,57078,0,0,6,0,2,0
0,0,39786,53,17,0,1,0
0,0,53,39786,17,0,1,0
42467,443,0,0,6,2,20,0
443,42467,0,0,6,6,14,0
3572,49152,0,0,6,0,5,0
3573,49152,0,0,6,0,5,0
49152,3572,0,0,6,1,5,0
49152,3573,0,0,6,1,5,0
26164,25050,0,0,6,0,9,0
25050,26164,0,0,6,0,9,0
4550,49152,0,0,6,0,10,0
49152,4550,0,0,6,2,10,0
4551,49152,0,0,6,0,5,0
49152,4551,0,0,6,1,5,0
0,0,52880,53,17,0,2,0
0,0,53,52880,17,0,2,0
44388,80,0,0,6,0,4,0
80,44388,0,0,6,0,2,0
0,0,57262,53,17,0,2,0
0,0,53,57262,17,0,2,0
44389,80,0,0,6,0,4,0
80,44389,0,0,6,0,2,0
0,0,55289,53,17,0,2,0
0,0,53,55289,17,0,2,0
44390,80,0,0,6,0,4,0
80,44390,0,0,6,0,2,0
4557,49152,0,0,6,0,5,0
49152,4557,0,0,6,1,5,0
4559,49152,0,0,6,0,5,0
49152,4559,0,0,6,1,5,0
0,0,37428,53,17,0,1,0
0,0,53,37428,17,0,1,0
48399,80,0,0,6,0,6,0
80,48399,0,0,6,0,5,0
0,0,37148,53,17,0,1,0
0,0,53,37148,17,0,1,0
48104,80,0,0,6,0,6,0
80,48104,0,0,6,0,3,0
0,0,48740,53,17,0,1,0
0,0,53,48740,17,0,1,0
53520,50443,0,0,6,4,57,0
50443,53520,0,0,6,5,28,0
0,0,57655,53,17,0,1,0
0,0,53,57655,17,0,1,0
51258,80,0,0,6,0,6,0
80,51258,0,0,6,0,3,0
0,0,32853,53,17,0,1,0
0,0,53,32853,17,0,1,0
51259,80,0,0,6,1,8,0
80,51259,0,0,6,0,5,0
0,0,3234,53,17,2,70,0
0,0,53,3234,17,19,70,1
3140,49152,0,0,6,0,10,0
49152,3140,0,0,6,2,10,0
3144,49152,0,0,6,0,5,0
49152,3144,0,0,6,1,5,0
3146,49152,0,0,6,0,5,0
49152,3146,0,0,6,1,5,0
0,0,45775,53,17,0,1,0
0,0,53,45775,17,0,1,0
0,0,48843,53,17,0,1,0
0,0,53,48843,17,0,1,0
0,0,40096,53,17,0,1,0
0,0,53,40096,17,0,1,0
0,0,58752,53,17,0,1,0
0,0,53,58752,17,0,1,0
0,0,58403,53,17,0,1,0
0,0,53,58403,17,0,1,0
59951,443,0,0,6,1,14,0
443,59951,0,0,6,4,12,0
0,0,4988,53,17,0,1,0
0,0,53,4988,17,0,1,0
0,0,4987,123,17,0,1,0
0,0,123,4987,17,0,1,0
26165,25050,0,0,6,0,9,0
25050,26165,0,0,6,0,9,0
0,0,48042,53,17,0,2,0
0,0,53,48042,17,0,2,0
46848,80,0,0,6,0,4,0
80,46848,0,0,6,0,2,0
0,0,36635,53,17,0,2,0
0,0,53,36635,17,0,2,0
46849,80,0,0,6,0,4,0
80,46849,0,0,6,0,2,0
0,0,40164,53,17,0,2,0
0,0,53,40164,17,0,2,0
46850,80,0,0,6,0,4,0
80,46850,0,0,6,0,2,0
3151,49152,0,0,6,0,5,0
49152,3151,0,0,6,1,5,0
3154,49152,0,0,6,0,5,0
49152,3154,0,0,6,1,5,0
4894,49152,0,0,6,0,5,0
4895,49152,0,0,6,0,12,0
49152,4894,0,0,6,1,5,0
49152,4895,0,0,6,2,10,0
0,0,53199,53,17,0,2,0
0,0,53,53199,17,0,2,0
33281,80,0,0,6,0,4,0
80,33281,0,0,6,0,2,0
0,0,50187,53,17,0,2,0
0,0,53,50187,17,0,2,0
33282,80,0,0,6,0,4,0
80,33282,0,0,6,0,2,0
0,0,51224,53,17,0,2,0
0,0,53,51224,17,0,2,0
33283,80,0,0,6,0,4,0
80,33283,0,0,6,0,2,0
0,0,45692,53,17,0,1,0
0,0,53,45692,17,0,1,0
57408,443,0,0,6,2,14,0
443,57408,0,0,6,3,12,0
0,0,33734,53,17,0,1,0
0,0,53,33734,17,0,1,0
35485,80,0,0,6,0,6,0
80,35485,0,0,6,0,3,0
4899,49152,0,0,6,0,15,0
49152,4899,0,0,6,3,15,0
4902,49152,0,0,6,0,15,0
49152,4902,0,0,6,3,15,0
3409,49152,0,0,6,0,6,0
3411,49152,0,0,6,0,11,0
49152,3411,0,0,6,2,10,0
0,0,44272,53,17,0,1,0
0,0,53,44272,17,0,1,0
50423,80,0,0,6,1,8,0
80,50423,0,0,6,0,5,0
49152,3409,0,0,6,1,5,0
0,0,35484,53,17,0,1,0
0,0,53,35484,17,0,1,0
0,0,58732,123,17,0,1,0
0,0,123,58732,17,0,1,0
0,0,4990,53,17,0,1,0
0,0,53,4990,17,0,1,0
0,0,4989,123,17,0,1,0
0,0,123,4989,17,0,1,0
26166,25050,0,0,6,0,9,0
25050,26166,0,0,6,0,9,0
0,0,44816,53,17,0,2,0
0,0,53,44816,17,0,2,0
52971,80,0,0,6,0,4,0
80,52971,0,0,6,0,2,0
0,0,57129,53,17,0,2,0
0,0,53,57129,17,0,2,0
52972,80,0,0,6,0,4,0
80,52972,0,0,6,0,2,0
0,0,55190,53,17,0,2,0
0,0,53,55190,17,0,2,0
52973,80,0,0,6,0,4,0
80,52973,0,0,6,0,2,0
0,0,56555,53,17,0,1,0
0,0,53,56555,17,0,1,0
0,0,43305,53,17,0,1,0
0,0,53,43305,17,0,1,0
0,0,35659,53,17,0,1,0
0,0,53,35659,17,0,1,0
0,0,48423,53,17,0,1,0
0,0,53,48423,17,0,1,0
0,0,39290,53,17,0,1,0
0,0,53,39290,17,0,1,0
59952,443,0,0,6,1,14,0
443,59952,0,0,6,4,13,0
3414,49152,0,0,6,0,6,0
49152,3414,0,0,6,1,5,0
3417,49152,0,0,6,0,5,0
49152,3417,0,0,6,1,5,0
4638,49152,0,0,6,0,12,0
49152,4638,0,0,6,2,10,0
0,0,33649,123,17,0,1,0
0,0,123,33649,17,0,1,0
0,0,52996,123,17,0,9,0
0,0,123,52996,17,0,9,0
0,0,55352,123,17,0,1,0
0,0,123,55352,17,0,1,0
0,0,46514,53,17,0,2,0
0,0,53,46514,17,0,2,0
53769,80,0,0,6,0,4,0
80,53769,0,0,6,0,2,0
0,0,56951,53,17,0,2,0
0,0,53,56951,17,0,2,0
53770,80,0,0,6,0,4,0
80,53770,0,0,6,0,2,0
0,0,39408,53,17,0,4,0
0,0,53,39408,17,0,4,0
53771,80,0,0,6,0,4,0
80,53771,0,0,6,0,2,0
4644,49152,0,0,6,0,11,0
4645,49152,0,0,6,0,10,0
49152,4644,0,0,6,2,10,0
49152,4645,0,0,6,2,10,0
0,0,53095,53,17,0,1,0
0,0,53,53095,17,0,1,0
57918,80,0,0,6,0,6,0
80,57918,0,0,6,0,5,0
0,0,38652,123,17,0,1,0
0,0,123,38652,17,0,1,0
3490,49152,0,0,6,0,5,0
49152,3490,0,0,6,1,5,0
3493,49152,0,0,6,0,5,0
49152,3493,0,0,6,1,5,0
0,0,38513,53,17,0,1,0
0,0,53,38513,17,0,1,0
57655,80,0,0,6,1,8,0
80,57655,0,0,6,0,5,0
0,0,4992,53,17,0,1,0
0,0,53,4992,17,0,1,0
0,0,4991,123,17,0,1,0
0,0,123,4991,17,0,1,0
0,0,68,67,17,1,5,0
0,0,67,68,17,1,5,0
0,0,47179,53,17,0,2,0
0,0,53,47179,17,0,2,0
46787,80,0,0,6,0,4,0
80,46787,0,0,6,0,2,0
0,0,37893,53,17,0,2,0
0,0,53,37893,17,0,2,0
46788,80,0,0,6,0,4,0
80,46788,0,0,6,0,2,0
0,0,45774,53,17,0,2,0
0,0,53,45774,17,0,2,0
46789,80,0,0,6,0,4,0
80,46789,0,0,6,0,2,0
0,0,37478,53,17,0,1,0
0,0,53,37478,17,0,1,0
47367,443,0,0,6,2,16,0
443,47367,0,0,6,3,11,0
0,0,58741,53,17,0,1,0
0,0,53,58741,17,0,1,0
57656,80,0,0,6,0,6,0
80,57656,0,0,6,0,3,0
0,0,54892,53,17,0,1,0
0,0,53,54892,17,0,1,0
57657,80,0,0,6,0,7,0
80,57657,0,0,6,1,5,0
0,0,34463,53,17,0,1,0
0,0,53,34463,17,0,1,0
57658,80,0,0,6,0,6,0
80,57658,0,0,6,0,3,0
3496,49152,0,0,6,0,5,0
49152,3496,0,0,6,1,5,0
3499,49152,0,0,6,0,5,0
49152,3499,0,0,6,1,5,0
26167,25050,0,0,6,0,9,0
25050,26167,0,0,6,0,9,0
0,0,51801,53,17,0,1,0
0,0,53,51801,17,0,1,0
0,0,47346,53,17,0,1,0
0,0,53,47346,17,0,1,0
0,0,39061,53,17,0,1,0
0,0,53,39061,17,0,1,0
0,0,58724,53,17,0,1,0
0,0,53,58724,17,0,1,0
0,0,51325,53,17,0,1,0
0,0,53,51325,17,0,1,0
59953,443,0,0,6,1,17,0
443,59953,0,0,6,5,14,0
0,0,59388,53,17,0,1,0
0,0,53,59388,17,0,1,0
41222,80,0,0,6,0,6,0
80,41222,0,0,6,0,4,0
0,0,53491,53,17,0,2,0
0,0,53,53491,17,0,2,0
33610,465,0,0,6,0,4,0
465,33610,0,0,6,0,3,0
3426,49152,0,0,6,0,10,0
49152,3426,0,0,6,2,10,0
3429,49152,0,0,6,1,21,0
49152,3429,0,0,6,4,20,0
0,0,45315,53,17,0,1,0
0,0,53,45315,17,0,1,0
41224,80,0,0,6,0,6,0
80,41224,0,0,6,0,4,0
0,0,58851,53,17,0,2,0
0,0,53,58851,17,0,2,0
56810,465,0,0,6,0,4,0
465,56810,0,0,6,0,3,0
0,0,58268,53,17,0,1,0
0,0,53,58268,17,0,1,0
43010,80,0,0,6,0,6,0
80,43010,0,0,6,0,4,0
0,0,51248,53,17,0,2,0
0,0,53,51248,17,0,2,0
51291,80,0,0,6,0,4,0
80,51291,0,0,6,0,2,0
0,0,40651,53,17,0,2,0
0,0,53,40651,17,0,2,0
51292,80,0,0,6,0,4,0
80,51292,0,0,6,0,2,0
0,0,57006,53,17,0,2,0
0,0,53,57006,17,0,2,0
51293,80,0,0,6,0,4,0
80,51293,0,0,6,0,2,0
3432,49152,0,0,6,0,11,0
49152,3432,0,0,6,2,10,0
3433,49152,0,0,6,0,10,0
3434,49152,0,0,6,0,5,0
49152,3433,0,0,6,2,10,0
49152,3434,0,0,6,1,5,0
3436,49152,0,0,6,1,20,0
49152,3436,0,0,6,4,20,0
0,0,42833,53,17,0,1,0
0,0,53,42833,17,0,1,0
47320,80,0,0,6,0,5,0
80,47320,0,0,6,0,5,0
0,0,47023,53,17,0,1,0
0,0,53,47023,17,0,1,0
43011,80,0,0,6,0,6,0
80,43011,0,0,6,0,3,0
4793,49152,0,0,6,0,6,0
49152,4793,0,0,6,1,5,0
0,0,53211,53,17,0,1,0
0,0,53,53211,17,0,1,0
47570,80,0,0,6,1,8,0
80,47570,0,0,6,0,5,0
0,0,4994,53,17,0,1,0
0,0,53,4994,17,0,1,0
0,0,4993,123,17,0,1,0
0,0,123,4993,17,0,1,0
0,0,51722,53,17,0,2,0
0,0,53,51722,17,0,2,0
42363,80,0,0,6,0,4,0
80,42363,0,0,6,0,2,0
0,0,48882,53,17,0,2,0
0,0,53,48882,17,0,2,0
42364,80,0,0,6,0,4,0
80,42364,0,0,6,0,2,0
0,0,34263,53,17,0,2,0
0,0,53,34263,17,0,2,0
42365,80,0,0,6,0,4,0
80,42365,0,0,6,0,2,0
4796,49152,0,0,6,0,5,0
49152,4796,0,0,6,1,5,0
4797,49152,0,0,6,0,10,0
49152,4797,0,0,6,2,10,0
26168,25050,0,0,6,0,9,0
25050,26168,0,0,6,0,9,0
0,0,12554,53,17,0,1,0
0,0,53,12554,17,0,1,0
4267,49152,0,0,6,0,10,0
49152,4267,0,0,6,2,10,0
4270,49152,0,0,6,0,10,0
49152,4270,0,0,6,2,10,0
0,0,49736,53,17,0,1,0
0,0,53,49736,17,0,1,0
41226,80,0,0,6,0,7,0
80,41226,0,0,6,0,5,0
0,0,54740,53,17,0,2,0
0,0,53,54740,17,0,2,0
58116,465,0,0,6,0,3,0
465,58116,0,0,6,0,3,0
0,0,42035,53,17,0,1,0
0,0,53,42035,17,0,1,0
0,0,47763,53,17,0,1,0
0,0,53,47763,17,0,1,0
0,0,36373,53,17,0,1,0
0,0,53,36373,17,0,1,0
0,0,33533,53,17,0,1,0
0,0,53,33533,17,0,1,0
0,0,54475,53,17,0,1,0
0,0,53,54475,17,0,1,0
59954,443,0,0,6,1,14,0
443,59954,0,0,6,4,14,0
0,0,35607,53,17,0,2,0
0,0,53,35607,17,0,2,0
55208,80,0,0,6,0,4,0
80,55208,0,0,6,0,2,0
0,0,37155,53,17,0,2,0
0,0,53,37155,17,0,2,0
55209,80,0,0,6,0,4,0
80,55209,0,0,6,0,2,0
0,0,43722,53,17,0,2,0
0,0,53,43722,17,0,2,0
55210,80,0,0,6,0,4,0
80,55210,0,0,6,0,2,0
0,0,40491,53,17,0,1,0
0,0,53,40491,17,0,1,0
46699,443,0,0,6,2,14,0
443,46699,0,0,6,3,12,0
0,0,35121,53,17,0,1,0
0,0,53,35121,17,0,1,0
41228,80,0,0,6,0,6,0
80,41228,0,0,6,0,4,0
0,0,35794,53,17,0,2,0
0,0,53,35794,17,0,2,0
35697,465,0,0,6,0,4,0
465,35697,0,0,6,0,3,0
4273,49152,0,0,6,0,5,0
49152,4273,0,0,6,1,5,0
4275,49152,0,0,6,0,5,0
49152,4275,0,0,6,1,5,0
0,0,40975,53,17,0,1,0
0,0,53,40975,17,0,1,0
41230,80,0,0,6,0,6,0
80,41230,0,0,6,0,4,0
0,0,43710,53,17,0,2,0
0,0,53,43710,17,0,2,0
58120,465,0,0,6,0,4,0
465,58120,0,0,6,0,4,0
0,0,57503,123,17,0,12,0
0,0,123,57503,17,0,12,0
4078,49152,0,0,6,0,6,0
49152,4078,0,0,6,1,5,0
4079,49152,0,0,6,0,6,0
49152,4079,0,0,6,1,5,0
4081,49152,0,0,6,0,10,0
4083,49152,0,0,6,0,10,0
49152,4081,0,0,6,2,10,0
49152,4083,0,0,6,2,10,0
0,0,60035,53,17,0,1,0
0,0,53,60035,17,0,1,0
34422,80,0,0,6,1,8,0
80,34422,0,0,6,0,5,0
0,0,4996,53,17,0,1,0
0,0,53,4996,17,0,1,0
0,0,4995,123,17,0,1,0
0,0,123,4995,17,0,1,0
0,0,46589,123,17,0,1,0
0,0,123,46589,17,0,1,0
0,0,38881,123,17,0,5,0
0,0,123,38881,17,0,5,0
34749,80,0,0,6,0,11,0
80,34749,0,0,6,1,7,0
0,0,44835,53,17,0,2,0
0,0,53,44835,17,0,2,0
45071,80,0,0,6,0,4,0
80,45071,0,0,6,0,2,0
0,0,35851,53,17,0,2,0
0,0,53,35851,17,0,2,0
45072,80,0,0,6,0,4,0
80,45072,0,0,6,0,2,0
0,0,47981,53,17,0,2,0
0,0,53,47981,17,0,2,0
45073,80,0,0,6,0,4,0
80,45073,0,0,6,0,2,0
0,0,60558,53,17,0,1,0
0,0,53,60558,17,0,1,0
34423,80,0,0,6,0,6,0
80,34423,0,0,6,0,3,0
0,0,47959,53,17,0,1,0
0,0,53,47959,17,0,1,0
34424,80,0,0,6,0,7,0
80,34424,0,0,6,1,5,0
4086,49152,0,0,6,0,11,0
4087,49152,0,0,6,0,5,0
49152,4086,0,0,6,2,10,0
4088,49152,0,0,6,0,15,0
49152,4087,0,0,6,1,5,0
49152,4088,0,0,6,3,15,0
4090,49152,0,0,6,0,6,0
49152,4090,0,0,6,1,5,0
0,0,48461,53,17,0,1,0
0,0,53,48461,17,0,1,0
34425,80,0,0,6,0,6,0
80,34425,0,0,6,0,3,0
0,0,68,67,17,1,5,0
0,0,67,68,17,1,5,0
3124,49152,0,0,6,0,17,0
3125,49152,0,0,6,0,10,0
49152,3125,0,0,6,2,10,0
49152,3124,0,0,6,3,15,0
0,0,45725,53,17,0,2,0
0,0,53,45725,17,0,2,0
0,0,46649,123,17,0,1,0
0,0,123,46649,17,0,1,0
0,0,68,67,17,1,4,0
0,0,67,68,17,1,4,0
0,0,41596,53,17,0,4,0
0,0,53,41596,17,0,4,0
50239,80,0,0,6,0,4,0
80,50239,0,0,6,0,2,0
0,0,48468,53,17,0,2,0
0,0,53,48468,17,0,2,0
50240,80,0,0,6,0,4,0
80,50240,0,0,6,0,2,0
0,0,44639,53,17,0,2,0
0,0,53,44639,17,0,2,0
50241,80,0,0,6,0,4,0
80,50241,0,0,6,0,2,0
0,0,48988,53,17,0,1,0
0,0,53,48988,17,0,1,0
41232,80,0,0,6,0,6,0
80,41232,0,0,6,0,4,0
0,0,57055,53,17,0,2,0
0,0,53,57055,17,0,2,0
51885,465,0,0,6,0,4,0
465,51885,0,0,6,0,4,0
3130,49152,0,0,6,0,15,0
49152,3130,0,0,6,3,15,0
3132,49152,0,0,6,0,5,0
49152,3132,0,0,6,1,5,0
0,0,57872,53,17,0,1,0
0,0,53,57872,17,0,1,0
45597,80,0,0,6,0,6,0
80,45597,0,0,6,0,5,0
0,0,43148,53,17,0,1,0
0,0,53,43148,17,0,1,0
0,0,46799,53,17,0,1,0
0,0,53,46799,17,0,1,0
0,0,50372,53,17,0,1,0
0,0,53,50372,17,0,1,0
0,0,46586,53,17,0,1,0
0,0,53,46586,17,0,1,0
0,0,60260,53,17,0,1,0
0,0,53,60260,17,0,1,0
59955,443,0,0,6,1,14,0
443,59955,0,0,6,4,13,0
0,0,60661,53,17,0,1,0
0,0,53,60661,17,0,1,0
41234,80,0,0,6,0,6,0
80,41234,0,0,6,0,4,0
0,0,41314,53,17,0,2,0
0,0,53,41314,17,0,2,0
60199,465,0,0,6,0,4,0
465,60199,0,0,6,0,4,0
0,0,43724,53,17,0,1,0
0,0,53,43724,17,0,1,0
41236,80,0,0,6,0,6,0
80,41236,0,0,6,0,4,0
0,0,50271,53,17,0,2,0
0,0,53,50271,17,0,2,0
51889,465,0,0,6,0,4,0
465,51889,0,0,6,0,3,0
0,0,43190,53,17,0,1,0
0,0,53,43190,17,0,1,0
39858,80,0,0,6,1,8,0
80,39858,0,0,6,0,5,0
4016,49152,0,0,6,0,10,0
4017,49152,0,0,6,0,10,0
49152,4016,0,0,6,2,10,0
49152,4017,0,0,6,2,10,0
0,0,4998,53,17,0,1,0
0,0,53,4998,17,0,1,0
0,0,4997,123,17,0,1,0
0,0,123,4997,17,0,1,0
0,0,51614,53,17,0,1,0
0,0,49595,53,17,0,2,0
0,0,53,49595,17,0,2,0
50242,80,0,0,6,0,4,0
0,0,53,51614,17,0,1,0
60953,443,0,0,6,11,366,1
80,50242,0,0,6,0,2,0
0,0,59268,53,17,0,2,0
0,0,53,59268,17,0,2,0
50244,80,0,0,6,0,4,0
80,50244,0,0,6,0,2,0
443,60953,0,0,6,12,395,1
0,0,48177,53,17,0,2,0
0,0,53,48177,17,0,2,0
50245,80,0,0,6,0,4,0
80,50245,0,0,6,0,2,0
0,0,36361,53,17,0,1,0
0,0,53,36361,17,0,1,0
50670,443,0,0,6,2,14,0
443,50670,0,0,6,3,12,0
0,0,51399,53,17,0,2,0
0,0,53,51399,17,0,2,0
41238,80,0,0,6,0,6,0
80,41238,0,0,6,0,4,0
0,0,50055,53,17,0,2,0
0,0,53,50055,17,0,2,0
58128,465,0,0,6,0,4,0
465,58128,0,0,6,0,3,0
4023,49152,0,0,6,0,10,0
49152,4023,0,0,6,2,10,0
4025,49152,0,0,6,0,15,0
49152,4025,0,0,6,3,15,0
26169,25050,0,0,6,0,9,0
25050,26169,0,0,6,0,10,0
44413,443,0,0,6,0,11,0
39101,443,0,0,6,0,2,0
443,44413,0,0,6,4,10,0
443,39101,0,0,6,0,1,0
4205,49152,0,0,6,0,5,0
49152,4205,0,0,6,1,5,0
4206,49152,0,0,6,0,6,0
0,0,47060,53,17,0,1,0
49152,4206,0,0,6,1,5,0
0,0,53,47060,17,0,1,0
41240,80,0,0,6,0,7,0
80,41240,0,0,6,0,5,0
0,0,54430,53,17,0,2,0
0,0,53,54430,17,0,2,0
35709,465,0,0,6,0,4,0
465,35709,0,0,6,0,3,0
0,0,38324,123,17,0,3,0
0,0,123,38324,17,0,2,0
0,0,45595,53,17,0,4,0
0,0,53,45595,17,0,4,0
41306,80,0,0,6,0,4,0
80,41306,0,0,6,0,2,0
0,0,36517,53,17,0,2,0
0,0,53,36517,17,0,2,0
41307,80,0,0,6,0,4,0
80,41307,0,0,6,0,2,0
0,0,55984,53,17,0,2,0
0,0,53,55984,17,0,2,0
41308,80,0,0,6,0,4,0
80,41308,0,0,6,0,2,0
4211,49152,0,0,6,0,11,0
4212,49152,0,0,6,0,10,0
49152,4211,0,0,6,2,10,0
49152,4212,0,0,6,2,10,0
0,0,54007,53,17,0,1,0
0,0,53,54007,17,0,1,0
41233,80,0,0,6,0,6,0
80,41233,0,0,6,0,4,0
0,0,52850,53,17,0,1,0
0,0,53,52850,17,0,1,0
41242,80,0,0,6,0,6,0
80,41242,0,0,6,0,4,0
0,0,53200,53,17,0,2,0
0,0,53,53200,17,0,2,0
51895,465,0,0,6,0,3,0
465,51895,0,0,6,0,3,0
0,0,32836,53,17,0,1,0
0,0,53,32836,17,0,1,0
41234,80,0,0,6,1,8,0
80,41234,0,0,6,0,5,0
4277,49152,0,0,6,0,15,0
49152,4277,0,0,6,3,15,0
4279,49152,0,0,6,0,5,0
49152,4279,0,0,6,1,5,0
4280,49152,0,0,6,0,5,0
4281,49152,0,0,6,0,5,0
49152,4280,0,0,6,1,5,0
49152,4281,0,0,6,1,5,0
0,0,39043,53,17,0,1,0
0,0,53,39043,17,0,1,0
0,0,48840,53,17,0,1,0
0,0,53,48840,17,0,1,0
0,0,59539,53,17,0,1,0
0,0,53,59539,17,0,1,0
0,0,37321,53,17,0,1,0
0,0,53,37321,17,0,1,0
0,0,40459,53,17,0,1,0
0,0,53,40459,17,0,1,0
59956,443,0,0,6,1,17,0
443,59956,0,0,6,4,12,0
0,0,5000,53,17,0,1,0
0,0,53,5000,17,0,1,0
0,0,4999,123,17,0,1,0
0,0,123,4999,17,0,1,0
0,0,38723,53,17,0,2,0
0,0,53,38723,17,0,2,0
46845,80,0,0,6,0,4,0
80,46845,0,0,6,0,2,0
0,0,55247,53,17,0,2,0
0,0,53,55247,17,0,2,0
46846,80,0,0,6,0,4,0
80,46846,0,0,6,0,2,0
0,0,57473,53,17,0,2,0
0,0,53,57473,17,0,2,0
46847,80,0,0,6,0,4,0
80,46847,0,0,6,0,2,0
4286,49152,0,0,6,0,10,0
49152,4286,0,0,6,2,10,0
4289,49152,0,0,6,0,10,0
49152,4289,0,0,6,2,10,0
26170,25050,0,0,6,0,9,0
25050,26170,0,0,6,0,10,0
0,0,44696,53,17,0,1,0
0,0,53,44696,17,0,1,0
0,0,47942,53,17,0,1,0
0,0,53,47942,17,0,1,0
0,0,41884,53,17,0,1,0
0,0,53,41884,17,0,1,0
0,0,54028,53,17,0,1,0
0,0,53,54028,17,0,1,0
0,0,55291,53,17,0,1,0
0,0,53,55291,17,0,1,0
40208,80,0,0,6,0,5,0
80,40208,0,0,6,0,5,0
0,0,34413,53,17,0,1,0
0,0,53,34413,17,0,1,0
45635,443,0,0,6,1,21,0
443,45635,0,0,6,5,11,0
0,0,45139,53,17,0,1,0
0,0,53,45139,17,0,1,0
41244,80,0,0,6,0,6,0
80,41244,0,0,6,0,4,0
0,0,49857,53,17,0,3,0
0,0,53,49857,17,0,3,0
60138,465,0,0,6,0,4,0
465,60138,0,0,6,0,3,0
4296,49152,0,0,6,0,15,0
49152,4296,0,0,6,3,15,0
4298,49152,0,0,6,0,11,0
49152,4298,0,0,6,2,10,0
0,0,40521,53,17,0,2,0
0,0,53,40521,17,0,2,0
45486,80,0,0,6,0,4,0
80,45486,0,0,6,0,2,0
0,0,46664,53,17,0,4,0
0,0,53,46664,17,0,4,0
45487,80,0,0,6,0,4,0
80,45487,0,0,6,0,2,0
0,0,37850,53,17,0,2,0
0,0,53,37850,17,0,2,0
45488,80,0,0,6,0,4,0
80,45488,0,0,6,0,2,0
0,0,40141,53,17,0,1,0
0,0,53,40141,17,0,1,0
43106,443,0,0,6,2,14,0
443,43106,0,0,6,3,12,0
0,0,46810,53,17,0,1,0
0,0,53,46810,17,0,1,0
48463,80,0,0,6,0,6,0
80,48463,0,0,6,0,4,0
0,0,60926,53,17,0,1,0
0,0,53,60926,17,0,1,0
41246,80,0,0,6,0,6,0
80,41246,0,0,6,0,4,0
0,0,60679,53,17,0,2,0
0,0,53,60679,17,0,2,0
39785,465,0,0,6,0,4,0
465,39785,0,0,6,0,3,0
0,0,32909,53,17,0,1,0
0,0,53,32909,17,0,1,0
60081,80,0,0,6,0,6,0
80,60081,0,0,6,0,5,0
0,0,38549,123,17,0,6,0
0,0,123,38549,17,0,6,0
3938,49152,0,0,6,0,12,0
3940,49152,0,0,6,0,6,0
49152,3940,0,0,6,1,5,0
49152,3938,0,0,6,2,10,0
0,0,60817,53,17,0,1,0
0,0,53,60817,17,0,1,0
42948,80,0,0,6,1,8,0
80,42948,0,0,6,0,5,0
3945,49152,0,0,6,0,16,0
3946,49152,0,0,6,0,10,0
49152,3945,0,0,6,3,15,0
49152,3946,0,0,6,2,10,0
0,0,52809,53,17,0,1,0
0,0,53,52809,17,0,1,0
37655,50443,0,0,6,4,57,0
50443,37655,0,0,6,5,30,0
0,0,5002,53,17,0,1,0
0,0,53,5002,17,0,1,0
0,0,5001,123,17,0,1,0
0,0,123,5001,17,0,1,0
0,0,43257,53,17,0,1,0
0,0,53,43257,17,0,1,0
0,0,56348,123,17,0,3,0
0,0,39922,53,17,0,2,0
0,0,53,39922,17,0,2,0
46891,80,0,0,6,0,4,0
80,46891,0,0,6,0,2,0
0,0,34469,53,17,0,4,0
0,0,53,34469,17,0,4,0
46892,80,0,0,6,0,4,0
80,46892,0,0,6,0,2,0
0,0,34075,53,17,0,2,0
0,0,53,34075,17,0,2,0
46893,80,0,0,6,0,4,0
