ether_type,src_ip,dst_ip,tcp_sport,tcp_dport,udp_sport,udp_dport,proto,size,count,class
2048,192.168.1.240,206.108.0.132,0,0,45422,123,17,76,1,0
2048,206.108.0.132,192.168.1.240,0,0,123,45422,17,76,1,0
2048,192.168.1.196,192.168.1.1,0,0,4970,53,17,58,1,0
2048,192.168.1.1,192.168.1.196,0,0,53,4970,17,516,1,0
2048,192.168.1.196,192.189.54.33,0,0,4969,123,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.189.54.33,192.168.1.196,0,0,123,4969,17,76,1,0
2048,192.168.1.193,192.168.1.249,3669,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3669,0,0,6,2516,10,0
2048,192.168.1.193,192.168.1.249,3670,49152,0,0,6,294,5,0
2048,192.168.1.249,192.168.1.193,49152,3670,0,0,6,1278,5,0
2048,192.168.1.193,192.168.1.249,3672,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3672,0,0,6,2516,10,0
2048,192.168.1.193,192.168.1.249,3673,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3673,0,0,6,2516,10,0
2048,192.168.1.223,192.168.1.1,0,0,3890,53,17,3800,96,0
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.1,192.168.1.223,0,0,53,3890,17,27477,96,1
2048,192.168.1.239,172.217.25.174,33075,443,0,0,6,285,7,0
2048,192.168.1.193,192.168.1.249,3459,49152,0,0,6,294,5,0
2048,192.168.1.193,192.168.1.249,3460,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3459,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3460,0,0,6,2516,10,0
2048,192.168.1.240,8.8.8.8,0,0,58178,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,58178,17,138,2,0
2048,192.168.1.240,93.184.216.34,47283,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,47283,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,33171,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,33171,17,138,2,0
2048,192.168.1.240,93.184.216.34,47284,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,47284,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,37415,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,37415,17,138,2,0
2048,192.168.1.240,93.184.216.34,47285,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,93.184.216.34,192.168.1.240,80,47285,0,0,6,72,2,0
2048,192.168.1.112,195.154.151.86,26157,25050,0,0,6,475,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,195.154.151.86,192.168.1.112,25050,26157,0,0,6,128,9,0
2048,192.168.1.177,127.0.0.1,0,0,137,137,17,24168,355,1
2048,192.168.1.240,72.21.192.213,0,0,60631,123,17,1228,25,0
2048,72.21.192.213,192.168.1.240,0,0,123,60631,17,1228,25,0
2048,192.168.1.193,192.168.1.249,3465,49152,0,0,6,294,5,0
2048,192.168.1.193,192.168.1.249,3466,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3465,0,0,6,1278,5,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.249,192.168.1.193,49152,3466,0,0,6,2516,10,0
2048,192.168.1.166,192.168.1.1,0,0,45806,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,45806,17,81,1,0
2048,192.168.1.166,89.30.121.150,50351,80,0,0,6,302,6,0
2048,89.30.121.150,192.168.1.166,80,50351,0,0,6,410,3,0
2048,192.168.1.166,192.168.1.1,0,0,46011,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,46011,17,81,1,0
2048,192.168.1.166,89.30.121.150,50352,80,0,0,6,405,7,0
2048,89.30.121.150,192.168.1.166,80,50352,0,0,6,1738,5,0
2048,192.168.1.143,192.168.1.1,0,0,55396,53,17,72,1,0
2048,192.168.1.1,192.168.1.143,0,0,53,55396,17,439,1,0
2048,192.168.1.143,52.77.49.32,37156,80,0,0,6,160,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,52.77.49.32,192.168.1.143,80,37156,0,0,6,347,5,0
2048,192.168.1.177,192.168.1.1,0,0,36601,53,17,96,2,0
2048,192.168.1.1,192.168.1.177,0,0,53,36601,17,168,2,0
2048,192.168.1.1,192.168.1.177,0,0,53,36601,17,168,2,0
2048,192.168.1.1,192.168.1.177,0,0,53,36601,17,168,2,0
2048,192.168.1.1,192.168.1.177,0,0,53,36601,17,168,2,0
2048,192.168.1.1,192.168.1.177,0,0,53,36601,17,168,2,0
2048,192.168.1.1,192.168.1.177,0,0,53,36601,17,168,2,0
2048,192.168.1.1,192.168.1.177,0,0,53,36601,17,168,2,0
2048,192.168.1.177,192.168.1.1,0,0,36643,53,17,66,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,36643,17,66,1,0
2048,192.168.1.177,192.168.1.1,0,0,60572,53,17,64,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,60572,17,64,1,0
2048,192.168.1.177,192.168.1.1,0,0,43067,53,17,68,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,43067,17,68,1,0
2048,192.168.1.177,192.168.1.1,0,0,58904,53,17,62,1,0
2048,192.168.1.1,192.168.1.177,0,0,53,58904,17,78,1,0
2048,192.168.1.177,176.31.232.79,59945,443,0,0,6,1049,14,0
2048,176.31.232.79,192.168.1.177,443,59945,0,0,6,4995,12,0
2048,192.168.1.239,216.58.199.42,37114,443,0,0,6,341,7,0
2048,192.168.1.166,192.168.1.1,0,0,51152,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,51152,17,81,1,0
2048,192.168.1.166,89.30.121.150,50353,80,0,0,6,341,6,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,89.30.121.150,192.168.1.166,80,50353,0,0,6,349,3,0
2048,192.168.1.166,192.168.1.1,0,0,43167,53,17,65,1,0
2048,192.168.1.1,192.168.1.166,0,0,53,43167,17,270,1,0
2048,192.168.1.166,89.30.121.150,60925,80,0,0,6,1990,8,0
2048,192.168.1.193,192.168.1.249,3745,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3745,0,0,6,2516,10,0
2048,89.30.121.150,192.168.1.166,80,60925,0,0,6,398,5,0
2048,192.168.1.193,192.168.1.249,3748,49152,0,0,6,802,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.249,192.168.1.193,49152,3748,0,0,6,3754,15,0
2048,192.168.1.240,8.8.8.8,0,0,48263,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,48263,17,138,2,0
2048,192.168.1.240,93.184.216.34,40511,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,40511,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,45284,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,45284,17,138,2,0
2048,192.168.1.240,93.184.216.34,40512,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,40512,0,0,6,72,2,0
2048,192.168.1.240,8.8.8.8,0,0,46501,53,17,94,2,0
2048,8.8.8.8,192.168.1.240,0,0,53,46501,17,138,2,0
2048,192.168.1.240,93.184.216.34,40513,80,0,0,6,96,4,0
2048,93.184.216.34,192.168.1.240,80,40513,0,0,6,72,2,0
2048,192.168.1.196,192.168.1.1,0,0,4972,53,17,58,1,0
2048,192.168.1.1,192.168.1.196,0,0,53,4972,17,516,1,0
2048,192.168.1.196,27.124.125.252,0,0,4971,123,17,76,1,0
2048,27.124.125.252,192.168.1.196,0,0,123,4971,17,76,1,0
2048,27.124.125.252,192.168.1.196,0,0,123,4971,17,76,1,0
2048,27.124.125.252,192.168.1.196,0,0,123,4971,17,76,1,0
2048,27.124.125.252,192.168.1.196,0,0,123,4971,17,76,1,0
2048,27.124.125.252,192.168.1.196,0,0,123,4971,17,76,1,0
2048,27.124.125.252,192.168.1.196,0,0,123,4971,17,76,1,0
2048,27.124.125.252,192.168.1.196,0,0,123,4971,17,76,1,0
2048,192.168.1.240,208.75.89.4,0,0,47681,123,17,364,7,0
2048,208.75.89.4,192.168.1.240,0,0,123,47681,17,364,7,0
2048,192.168.1.240,107.170.224.8,0,0,33399,123,17,1996,41,0
2048,107.170.224.8,192.168.1.240,0,0,123,33399,17,1996,41,0
2048,107.170.224.8,192.168.1.240,0,0,123,33399,17,1996,41,0
2048,107.170.224.8,192.168.1.240,0,0,123,33399,17,1996,41,0
2048,107.170.224.8,192.168.1.240,0,0,123,33399,17,1996,41,0
2048,107.170.224.8,192.168.1.240,0,0,123,33399,17,1996,41,0
2048,107.170.224.8,192.168.1.240,0,0,123,33399,17,1996,41,0
2048,107.170.224.8,192.168.1.240,0,0,123,33399,17,1996,41,0
2048,192.168.1.240,192.168.1.1,0,0,60676,53,17,74,1,0
2048,192.168.1.1,192.168.1.240,0,0,53,60676,17,312,1,0
2048,192.168.1.193,192.168.1.249,3751,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3751,0,0,6,2516,10,0
2048,192.168.1.193,192.168.1.249,3754,49152,0,0,6,548,10,0
2048,192.168.1.249,192.168.1.193,49152,3754,0,0,6,2516,10,0
2048,192.168.1.240,8.8.8.8,0,0,53397,53,17,74,1,0
2048,8.8.8.8,192.168.1.240,0,0,53,53397,17,90,1,0
2048,192.168.1.240,54.239.26.180,41578,443,0,0,6,3019,14,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
2048,54.239.26.180,192.168.1.240,443,41578,0,0,6,3284,12,0
